Date,Price,Open,High,Low,Vol,Change
"Oct 10, 2016",1313.90,1313.90,1313.90,1313.90,0.03K,0.72%
"Oct 07, 2016",1304.50,1304.50,1304.50,1304.50,0.17K,-0.08%
"Oct 06, 2016",1305.50,1305.50,1305.50,1305.50,0.11K,-1.20%
"Oct 05, 2016",1321.30,1321.30,1321.30,1321.30,0.25K,-0.06%
"Oct 04, 2016",1322.10,1322.10,1322.10,1322.10,1.89K,-3.21%
"Oct 03, 2016",1365.90,1365.90,1365.90,1365.90,0.30K,-0.33%
"Sep 30, 2016",1370.40,1383.50,1383.50,1383.50,0.00K,-0.63%
"Sep 29, 2016",1379.10,1379.10,1379.10,1379.10,6.11K,0.17%
"Sep 28, 2016",1376.70,1376.70,1376.70,1376.70,0.03K,-0.56%
"Sep 27, 2016",1384.40,1384.40,1384.40,1384.40,0.05K,-1.02%
"Sep 26, 2016",1398.60,1398.60,1398.60,1398.60,0.03K,0.19%
"Sep 23, 2016",1396.00,1396.00,1396.00,1396.00,0.04K,-0.23%
"Sep 22, 2016",1399.20,1399.20,1399.20,1399.20,0.02K,0.79%
"Sep 21, 2016",1388.30,1388.30,1388.30,1388.30,0.08K,0.99%
"Sep 20, 2016",1374.70,1374.70,1374.70,1374.70,0.10K,0.02%
"Sep 19, 2016",1374.40,1374.40,1374.40,1374.40,0.02K,0.53%
"Sep 16, 2016",1367.10,1367.10,1367.10,1367.10,0.00K,-0.57%
"Sep 15, 2016",1374.90,1379.30,1379.30,1378.00,0.00K,-0.61%
"Sep 14, 2016",1383.30,1386.70,1386.70,1379.20,0.01K,0.18%
"Sep 13, 2016",1380.80,1380.80,1380.80,1380.80,0.25K,-0.26%
"Sep 12, 2016",1384.40,1384.40,1384.40,1384.40,0.18K,-0.62%
"Sep 09, 2016",1393.10,1393.10,1393.10,1393.10,0.04K,-0.51%
"Sep 08, 2016",1400.20,1400.20,1400.20,1400.20,0.03K,-0.49%
"Sep 07, 2016",1407.10,1407.10,1407.10,1407.10,0.01K,-0.28%
"Sep 06, 2016",1411.10,1411.10,1411.10,1411.10,0.05K,6.01%
"Sep 05, 2016",1331.10,1326.35,1332.15,1325.55,-,0.37%
"Sep 04, 2016",1326.25,1328.20,1328.75,1326.15,-,-4.26%
"Sep 02, 2016",1385.30,1385.30,1385.30,1385.30,0.06K,0.93%
"Sep 01, 2016",1372.60,1372.60,1372.60,1372.60,0.23K,0.34%
"Aug 31, 2016",1367.90,1367.90,1367.90,1367.90,0.21K,-0.48%
"Aug 30, 2016",1374.50,1374.50,1374.50,1374.50,0.71K,-0.72%
"Aug 29, 2016",1384.40,1384.40,1384.40,1384.40,0.04K,0.09%
"Aug 26, 2016",1383.20,1383.20,1383.20,1383.20,0.14K,-0.06%
"Aug 25, 2016",1384.00,1384.40,1384.40,1384.40,0.00K,-0.46%
"Aug 24, 2016",1390.40,1389.00,1389.00,1389.00,0.00K,-1.24%
"Aug 23, 2016",1407.80,1407.80,1407.80,1407.80,0.55K,0.19%
"Aug 22, 2016",1405.20,1405.20,1405.20,1405.20,0.12K,-0.20%
"Aug 19, 2016",1408.00,1408.00,1408.00,1408.00,0.20K,-0.78%
"Aug 18, 2016",1419.10,1419.10,1419.10,1419.10,0.14K,0.60%
"Aug 17, 2016",1410.60,1410.60,1410.60,1410.60,0.14K,-0.59%
"Aug 16, 2016",1419.00,1410.70,1410.70,1410.70,0.00K,0.60%
"Aug 15, 2016",1410.60,1410.60,1410.60,1410.60,0.00K,0.27%
"Aug 12, 2016",1406.80,1406.80,1406.80,1406.80,0.11K,-0.51%
"Aug 11, 2016",1414.00,1414.00,1414.00,1414.00,0.67K,-0.11%
"Aug 10, 2016",1415.60,1415.60,1415.60,1415.60,0.11K,0.35%
"Aug 09, 2016",1410.60,1409.90,1409.90,1409.90,0.00K,0.38%
"Aug 08, 2016",1405.30,1405.30,1405.30,1405.30,0.59K,-0.18%
"Aug 05, 2016",1407.90,1407.90,1407.90,1407.90,1.11K,-1.40%
"Aug 04, 2016",1427.90,1427.90,1427.90,1427.90,0.38K,0.28%
"Aug 03, 2016",1423.90,1423.90,1423.90,1423.90,0.72K,-0.38%
"Aug 02, 2016",1429.40,1429.40,1429.40,1429.40,0.05K,0.93%
"Aug 01, 2016",1416.20,1416.20,1416.20,1416.20,0.00K,0.04%
"Jul 29, 2016",1415.70,1415.70,1415.70,1415.70,6.08K,1.21%
"Jul 28, 2016",1398.80,1402.80,1402.80,1402.80,0.00K,0.49%
"Jul 27, 2016",1392.00,1392.00,1392.00,1392.00,0.00K,0.68%
"Jul 26, 2016",1382.60,1382.60,1382.60,1382.60,0.05K,0.09%
"Jul 25, 2016",1381.30,1381.30,1381.30,1381.30,0.55K,-0.30%
"Jul 22, 2016",1385.50,1385.50,1385.50,1385.50,0.06K,-0.48%
"Jul 21, 2016",1392.20,1392.20,1392.20,1392.20,0.32K,0.91%
"Jul 20, 2016",1379.70,1379.70,1379.70,1379.70,0.75K,-0.90%
"Jul 19, 2016",1392.30,1392.30,1392.30,1392.30,0.35K,0.50%
"Jul 18, 2016",1385.40,1385.40,1385.40,1385.40,0.05K,0.14%
"Jul 15, 2016",1383.50,1383.50,1383.50,1383.50,0.05K,-0.30%
"Jul 14, 2016",1387.70,1387.70,1387.70,1387.70,0.02K,-0.81%
"Jul 13, 2016",1399.00,1399.00,1399.00,1399.00,0.00K,0.60%
"Jul 12, 2016",1390.70,1390.70,1390.70,1390.70,0.25K,-1.46%
"Jul 11, 2016",1411.30,1411.30,1411.30,1411.30,0.03K,-0.05%
"Jul 08, 2016",1412.00,1412.00,1412.00,1412.00,0.25K,-0.21%
"Jul 07, 2016",1415.00,1415.00,1415.00,1415.00,0.21K,-0.55%
"Jul 06, 2016",1422.80,1422.80,1422.80,1422.80,0.00K,0.59%
"Jul 05, 2016",1414.40,1414.40,1414.40,1414.40,0.00K,4.62%
"Jul 04, 2016",1352.00,1345.00,1360.15,1343.00,-,0.48%
"Jul 03, 2016",1345.50,1344.50,1347.55,1338.85,-,-3.50%
"Jul 01, 2016",1394.30,1394.30,1394.30,1394.30,0.00K,1.40%
"Jun 30, 2016",1375.00,1375.00,1375.00,1375.00,0.56K,-0.46%
"Jun 29, 2016",1381.40,1381.40,1381.40,1381.40,0.41K,0.67%
"Jun 28, 2016",1372.20,1372.20,1372.20,1372.20,0.02K,-0.48%
"Jun 27, 2016",1378.80,1378.80,1378.80,1378.80,0.09K,0.15%
"Jun 24, 2016",1376.80,1376.80,1376.80,1376.80,0.69K,4.49%
"Jun 23, 2016",1317.70,1317.70,1317.70,1317.70,0.22K,-0.33%
"Jun 22, 2016",1322.10,1322.10,1322.10,1322.10,0.05K,-0.19%
"Jun 21, 2016",1324.60,1324.60,1324.60,1324.60,0.13K,-1.46%
"Jun 20, 2016",1344.20,1344.20,1344.20,1344.20,0.05K,0.10%
"Jun 17, 2016",1342.90,1342.90,1342.90,1342.90,0.13K,-0.20%
"Jun 16, 2016",1345.60,1345.60,1345.60,1345.60,0.25K,0.79%
"Jun 15, 2016",1335.00,1335.00,1335.00,1335.00,0.00K,-0.01%
"Jun 14, 2016",1335.20,1335.20,1335.20,1335.20,0.55K,-0.19%
"Jun 13, 2016",1337.70,1337.70,1337.70,1337.70,0.33K,0.75%
"Jun 10, 2016",1327.70,1327.70,1327.70,1327.70,0.01K,0.25%
"Jun 09, 2016",1324.40,1324.40,1324.40,1324.40,0.38K,0.79%
"Jun 08, 2016",1314.00,1314.00,1314.00,1314.00,0.41K,1.17%
"Jun 07, 2016",1298.80,1298.80,1298.80,1298.80,0.28K,-0.05%
"Jun 06, 2016",1299.40,1299.40,1299.40,1299.40,1.14K,0.37%
"Jun 03, 2016",1294.60,1294.60,1294.60,1294.60,0.00K,2.35%
"Jun 02, 2016",1264.90,1264.90,1264.90,1264.90,1.63K,-0.18%
"Jun 01, 2016",1267.20,1267.20,1267.20,1267.20,2.72K,-0.17%
"May 31, 2016",1269.30,1269.30,1269.30,1269.30,6.43K,4.71%
"May 30, 2016",1212.15,1208.25,1213.15,1201.80,-,-4.37%
"May 27, 2016",1267.60,1267.60,1267.60,1267.60,63.74K,-0.47%
"May 26, 2016",1273.60,1273.60,1273.60,1273.60,0.00K,-0.30%
"May 25, 2016",1277.40,1277.40,1277.40,1277.40,0.01K,-0.41%
"May 24, 2016",1282.70,1282.70,1282.70,1282.70,0.02K,-1.70%
"May 23, 2016",1304.90,1304.90,1304.90,1304.90,0.06K,-0.08%
"May 20, 2016",1305.90,1305.90,1305.90,1305.90,0.04K,0.00%
"May 19, 2016",1305.90,1305.90,1305.90,1305.90,0.07K,-1.39%
"May 18, 2016",1324.30,1324.30,1324.30,1324.30,0.02K,-0.05%
"May 17, 2016",1324.90,1324.90,1324.90,1324.90,0.02K,0.23%
"May 16, 2016",1321.80,1321.80,1321.80,1321.80,0.04K,0.17%
"May 13, 2016",1319.50,1319.50,1319.50,1319.50,0.07K,0.14%
"May 12, 2016",1317.70,1317.70,1317.70,1317.70,0.10K,-0.37%
"May 11, 2016",1322.60,1322.60,1322.60,1322.60,0.01K,0.86%
"May 10, 2016",1311.30,1311.30,1311.30,1311.30,0.02K,-0.12%
"May 09, 2016",1312.90,1312.90,1312.90,1312.90,0.34K,-2.03%
"May 06, 2016",1340.10,1340.10,1340.10,1340.10,0.31K,1.69%
"May 05, 2016",1317.80,1317.80,1317.80,1317.80,0.33K,-0.49%
"May 04, 2016",1324.30,1324.30,1324.30,1324.30,0.11K,-1.38%
"May 03, 2016",1342.80,1342.80,1342.80,1342.80,0.00K,-0.33%
"May 02, 2016",1347.30,1347.30,1347.30,1347.30,0.19K,0.44%
"Apr 29, 2016",1341.40,1341.40,1341.40,1341.40,0.46K,1.87%
"Apr 28, 2016",1316.80,1316.80,1316.80,1316.80,0.30K,1.31%
"Apr 27, 2016",1299.80,1299.80,1299.80,1299.80,0.04K,0.57%
"Apr 26, 2016",1292.40,1292.40,1292.40,1292.40,0.10K,0.26%
"Apr 25, 2016",1289.10,1289.10,1289.10,1289.10,0.44K,0.81%
"Apr 22, 2016",1278.80,1278.80,1278.80,1278.80,0.19K,-1.59%
"Apr 21, 2016",1299.50,1299.50,1299.50,1299.50,0.12K,-0.22%
"Apr 20, 2016",1302.30,1302.30,1302.30,1302.30,0.18K,0.12%
"Apr 19, 2016",1300.80,1300.80,1300.80,1300.80,0.39K,1.60%
"Apr 18, 2016",1280.30,1280.30,1280.30,1280.30,0.00K,0.05%
"Apr 15, 2016",1279.70,1279.70,1279.70,1279.70,0.10K,0.60%
"Apr 14, 2016",1272.10,1272.10,1272.10,1272.10,0.26K,-1.68%
"Apr 13, 2016",1293.90,1293.90,1293.90,1293.90,0.20K,-0.96%
"Apr 12, 2016",1306.40,1306.40,1306.40,1306.40,0.19K,0.31%
"Apr 11, 2016",1302.40,1302.40,1302.40,1302.40,0.44K,1.17%
"Apr 08, 2016",1287.30,1287.30,1287.30,1287.30,0.41K,0.39%
"Apr 07, 2016",1282.30,1282.30,1282.30,1282.30,0.38K,1.06%
"Apr 06, 2016",1268.80,1268.80,1268.80,1268.80,0.25K,-0.45%
"Apr 05, 2016",1274.50,1274.50,1274.50,1274.50,0.48K,0.77%
"Apr 04, 2016",1264.70,1264.70,1264.70,1264.70,2.04K,-0.33%
"Apr 01, 2016",1268.90,1268.90,1268.90,1268.90,1.60K,-0.94%
"Mar 31, 2016",1280.90,1280.90,1280.90,1280.90,3.38K,0.31%
"Mar 30, 2016",1276.90,1276.90,1276.90,1276.90,48.25K,-0.73%
"Mar 29, 2016",1286.30,1286.30,1286.30,1286.30,0.04K,1.23%
"Mar 28, 2016",1270.70,1270.70,1270.70,1270.70,0.03K,4.44%
"Mar 25, 2016",1216.70,1216.70,1216.70,1216.70,-,-4.38%
"Mar 24, 2016",1272.40,1272.40,1272.40,1272.40,0.01K,-0.13%
"Mar 23, 2016",1274.00,1299.00,1299.00,1269.70,0.01K,-1.91%
"Mar 22, 2016",1298.80,1298.80,1298.80,1298.80,0.02K,0.47%
"Mar 21, 2016",1292.70,1292.70,1292.70,1292.70,1.06K,-0.71%
"Mar 18, 2016",1302.00,1302.00,1302.00,1302.00,0.00K,-0.92%
"Mar 17, 2016",1314.10,1314.10,1314.10,1314.10,0.03K,2.59%
"Mar 16, 2016",1280.90,1280.90,1280.90,1280.90,0.05K,0.05%
"Mar 15, 2016",1280.20,1280.20,1280.20,1280.20,0.04K,-1.10%
"Mar 14, 2016",1294.40,1285.00,1286.40,1285.00,0.00K,-1.09%
"Mar 11, 2016",1308.60,1308.60,1308.60,1308.60,0.09K,-0.87%
"Mar 10, 2016",1320.10,1299.00,1299.00,1299.00,0.00K,1.28%
"Mar 09, 2016",1303.40,1304.00,1304.00,1304.00,0.00K,-0.43%
"Mar 08, 2016",1309.00,1309.00,1309.00,1309.00,0.00K,-0.10%
"Mar 07, 2016",1310.30,1310.30,1310.30,1310.30,0.07K,-0.40%
"Mar 04, 2016",1315.60,1315.60,1315.60,1315.60,0.00K,1.15%
"Mar 03, 2016",1300.70,1300.70,1300.70,1300.70,0.12K,1.38%
"Mar 02, 2016",1283.00,1283.00,1283.00,1283.00,0.27K,0.93%
"Mar 01, 2016",1271.20,1271.20,1271.20,1271.20,0.48K,-0.16%
"Feb 29, 2016",1273.30,1273.30,1273.30,1273.30,0.58K,1.15%
"Feb 26, 2016",1258.80,1258.80,1258.80,1258.80,0.66K,-1.43%
"Feb 25, 2016",1277.00,1277.00,1277.00,1277.00,0.00K,-0.01%
"Feb 24, 2016",1277.10,1277.10,1277.10,1277.10,0.11K,1.24%
"Feb 23, 2016",1261.40,1261.40,1261.40,1261.40,0.35K,1.18%
"Feb 22, 2016",1246.70,1246.00,1246.00,1246.00,0.00K,-1.63%
"Feb 19, 2016",1267.40,1267.40,1267.40,1267.40,0.08K,0.39%
"Feb 18, 2016",1262.50,1262.50,1262.50,1262.50,0.32K,1.23%
"Feb 17, 2016",1247.20,1247.20,1247.20,1247.20,0.05K,0.49%
"Feb 16, 2016",1241.10,1230.00,1230.00,1230.00,0.00K,2.73%
"Feb 15, 2016",1208.10,1234.00,1235.10,1202.80,-,-2.07%
"Feb 14, 2016",1233.60,1235.70,1235.90,1231.40,-,-2.96%
"Feb 12, 2016",1271.20,1271.20,1271.20,1271.20,0.01K,-0.85%
"Feb 11, 2016",1282.10,1269.00,1269.00,1269.00,0.00K,4.02%
"Feb 10, 2016",1232.60,1232.60,1232.60,1232.60,0.67K,-0.35%
"Feb 09, 2016",1236.90,1236.90,1236.90,1236.90,0.70K,-0.10%
"Feb 08, 2016",1238.20,1243.80,1243.80,1243.80,0.00K,3.36%
"Feb 05, 2016",1198.00,1220.40,1220.40,1220.40,0.00K,0.03%
"Feb 04, 2016",1197.70,1197.70,1197.70,1197.70,0.77K,1.22%
"Feb 03, 2016",1183.30,1183.30,1183.30,1183.30,1.63K,1.13%
"Feb 02, 2016",1170.10,1170.10,1170.10,1170.10,1.23K,-0.29%
"Feb 01, 2016",1173.50,1173.50,1173.50,1173.50,1.68K,1.00%
"Jan 29, 2016",1161.90,1161.90,1161.90,1161.90,0.00K,-0.15%
"Jan 28, 2016",1163.70,1163.70,1163.70,1163.70,52.86K,-0.02%
"Jan 27, 2016",1163.90,1163.90,1163.90,1163.90,0.01K,-0.29%
"Jan 26, 2016",1167.30,1167.30,1167.30,1167.30,0.18K,1.29%
"Jan 25, 2016",1152.40,1152.40,1152.40,1152.40,0.01K,0.86%
"Jan 22, 2016",1142.60,1142.60,1142.60,1142.60,0.00K,-0.09%
"Jan 21, 2016",1143.60,1143.60,1143.60,1143.60,0.02K,-0.70%
"Jan 20, 2016",1151.70,1151.70,1151.70,1151.70,0.03K,1.40%
"Jan 19, 2016",1135.80,1135.80,1135.80,1135.80,0.02K,4.35%
"Jan 18, 2016",1088.50,1090.20,1093.30,1087.40,-,-0.17%
"Jan 17, 2016",1090.30,1088.60,1090.80,1088.60,-,-4.15%
"Jan 15, 2016",1137.50,1137.50,1137.50,1137.50,0.04K,1.29%
"Jan 14, 2016",1123.00,1123.00,1123.00,1123.00,0.06K,-1.27%
"Jan 13, 2016",1137.40,1137.40,1137.40,1137.40,0.05K,0.03%
"Jan 12, 2016",1137.10,1137.10,1137.10,1137.10,0.09K,-0.99%
"Jan 11, 2016",1148.50,1148.50,1148.50,1148.50,0.04K,-0.28%
"Jan 08, 2016",1151.70,1151.70,1151.70,1151.70,0.10K,-0.95%
"Jan 07, 2016",1162.70,1162.70,1162.70,1162.70,0.12K,0.94%
"Jan 06, 2016",1151.90,1151.90,1151.90,1151.90,0.05K,1.19%
"Jan 05, 2016",1138.40,1138.40,1138.40,1138.40,0.08K,0.26%
"Jan 04, 2016",1135.50,1135.50,1135.50,1135.50,0.14K,1.29%
"Dec 31, 2015",1121.00,1121.00,1121.00,1121.00,0.01K,0.02%
"Dec 30, 2015",1120.80,1120.80,1120.80,1120.80,0.00K,-0.69%
"Dec 29, 2015",1128.60,1128.60,1128.60,1128.60,0.00K,0.04%
"Dec 28, 2015",1128.10,1128.10,1128.10,1128.10,0.36K,-0.69%
"Dec 24, 2015",1135.90,1135.90,1135.90,1135.90,0.02K,0.68%
"Dec 23, 2015",1128.20,1128.20,1128.20,1128.20,0.20K,-0.51%
"Dec 22, 2015",1134.00,1134.00,1134.00,1134.00,0.11K,-0.57%
"Dec 21, 2015",1140.50,1140.50,1140.50,1140.50,0.00K,1.53%
"Dec 18, 2015",1123.30,1123.30,1123.30,1123.30,0.25K,1.37%
"Dec 17, 2015",1108.10,1108.10,1108.10,1108.10,0.06K,-2.40%
"Dec 16, 2015",1135.30,1135.30,1135.30,1135.30,0.08K,1.38%
"Dec 15, 2015",1119.80,1119.80,1119.80,1119.80,0.22K,-0.14%
"Dec 14, 2015",1121.40,1121.40,1121.40,1121.40,0.51K,-1.09%
"Dec 11, 2015",1133.80,1133.80,1133.80,1133.80,0.41K,0.31%
"Dec 10, 2015",1130.30,1130.30,1130.30,1130.30,0.23K,-0.41%
"Dec 09, 2015",1134.90,1134.90,1134.90,1134.90,0.39K,0.08%
"Dec 08, 2015",1134.00,1134.00,1134.00,1134.00,0.31K,-0.03%
"Dec 07, 2015",1134.30,1134.30,1134.30,1134.30,0.66K,-0.78%
"Dec 04, 2015",1143.20,1143.20,1143.20,1143.20,0.89K,2.02%
"Dec 03, 2015",1120.60,1120.60,1120.60,1120.60,1.16K,0.74%
"Dec 02, 2015",1112.40,1112.40,1112.40,1112.40,0.50K,-0.86%
"Dec 01, 2015",1122.00,1122.00,1122.00,1122.00,3.44K,-0.17%
"Nov 30, 2015",1123.90,1123.90,1123.90,1123.90,4.60K,0.84%
"Nov 27, 2015",1114.50,1114.50,1114.50,1114.50,52.13K,4.08%
"Nov 26, 2015",1070.80,1070.10,1074.20,1069.20,-,-5.10%
"Nov 25, 2015",1128.40,1128.40,1128.40,1128.40,0.06K,-0.28%
"Nov 24, 2015",1131.60,1131.60,1131.60,1131.60,0.22K,0.61%
"Nov 23, 2015",1124.70,1124.70,1124.70,1124.70,0.06K,-0.80%
"Nov 20, 2015",1133.80,1133.80,1133.80,1133.80,0.01K,-0.16%
"Nov 19, 2015",1135.60,1135.20,1135.20,1135.20,0.00K,0.77%
"Nov 18, 2015",1126.90,1126.90,1126.90,1126.90,0.01K,0.00%
"Nov 17, 2015",1126.90,1131.00,1138.40,1131.00,0.01K,-1.37%
"Nov 16, 2015",1142.50,1142.50,1142.50,1142.50,0.00K,0.11%
"Nov 13, 2015",1141.30,1141.30,1141.30,1141.30,0.02K,0.00%
"Nov 12, 2015",1141.30,1141.30,1141.30,1141.30,0.00K,-0.36%
"Nov 11, 2015",1145.40,1145.40,1145.40,1145.40,0.00K,-0.35%
"Nov 10, 2015",1149.40,1149.40,1149.40,1149.40,0.02K,0.02%
"Nov 09, 2015",1149.20,1149.20,1149.20,1149.20,0.00K,0.11%
"Nov 06, 2015",1147.90,1147.90,1147.90,1147.90,0.08K,-1.05%
"Nov 05, 2015",1160.10,1160.10,1160.10,1160.10,0.08K,-0.09%
"Nov 04, 2015",1161.20,1161.20,1161.20,1161.20,0.14K,-0.63%
"Nov 03, 2015",1168.60,1168.60,1168.60,1168.60,0.19K,-1.83%
"Nov 02, 2015",1190.40,1190.40,1190.40,1190.40,0.18K,-0.40%
"Oct 30, 2015",1195.20,1195.20,1195.20,1195.20,0.25K,-0.55%
"Oct 29, 2015",1201.80,1201.80,1201.80,1201.80,0.33K,-2.24%
"Oct 28, 2015",1229.30,1229.30,1229.30,1229.30,0.00K,0.91%
"Oct 27, 2015",1218.20,1218.20,1218.20,1218.20,0.30K,-0.17%
"Oct 26, 2015",1220.30,1220.30,1220.30,1220.30,0.18K,0.13%
"Oct 23, 2015",1218.70,1218.70,1218.70,1218.70,0.15K,-0.77%
"Oct 22, 2015",1228.20,1228.20,1228.20,1228.20,0.05K,-0.12%
"Oct 21, 2015",1229.70,1229.70,1229.70,1229.70,0.04K,-0.90%
"Oct 20, 2015",1240.90,1240.90,1240.90,1240.90,0.02K,0.37%
"Oct 19, 2015",1236.30,1236.30,1236.30,1236.30,0.06K,-0.83%
"Oct 16, 2015",1246.60,1246.60,1246.60,1246.60,0.24K,-0.38%
"Oct 15, 2015",1251.40,1251.40,1251.40,1251.40,0.14K,0.63%
"Oct 14, 2015",1243.60,1243.60,1243.60,1243.60,0.14K,0.97%
"Oct 13, 2015",1231.70,1231.70,1231.70,1231.70,0.13K,0.05%
"Oct 12, 2015",1231.10,1231.10,1231.10,1231.10,0.04K,0.71%
"Oct 09, 2015",1222.40,1222.40,1222.40,1222.40,0.02K,1.03%
"Oct 08, 2015",1209.90,1209.90,1209.90,1209.90,0.14K,-0.34%
"Oct 07, 2015",1214.00,1214.00,1214.00,1214.00,0.10K,0.22%
"Oct 06, 2015",1211.30,1211.30,1211.30,1211.30,0.15K,0.65%
"Oct 05, 2015",1203.50,1203.50,1203.50,1203.50,0.23K,-0.06%
"Oct 02, 2015",1204.20,1204.20,1204.20,1204.20,0.32K,1.87%
"Oct 01, 2015",1182.10,1182.10,1182.10,1182.10,1.18K,-0.13%
"Sep 30, 2015",1183.60,1183.60,1183.60,1183.60,0.87K,-1.29%
"Sep 29, 2015",1199.10,1199.10,1199.10,1199.10,2.42K,-0.44%
"Sep 28, 2015",1204.40,1204.40,1204.40,1204.40,0.01K,-1.18%
"Sep 25, 2015",1218.80,1218.80,1218.80,1218.80,0.06K,-0.66%
"Sep 24, 2015",1226.90,1226.90,1226.90,1226.90,0.04K,1.71%
"Sep 23, 2015",1206.30,1206.30,1206.30,1206.30,0.03K,0.56%
"Sep 22, 2015",1199.60,1199.60,1199.60,1199.60,0.04K,-0.81%
"Sep 21, 2015",1209.40,1209.40,1209.40,1209.40,0.00K,-0.39%
"Sep 18, 2015",1214.10,1214.10,1214.10,1214.10,0.06K,1.61%
"Sep 17, 2015",1194.90,1194.90,1194.90,1194.90,0.01K,-0.12%
"Sep 16, 2015",1196.30,1188.40,1188.40,1188.40,0.00K,1.34%
"Sep 15, 2015",1180.50,1180.50,1180.50,1180.50,0.01K,-0.44%
"Sep 14, 2015",1185.70,1185.70,1185.70,1185.70,0.02K,0.32%
"Sep 11, 2015",1181.90,1181.90,1181.90,1181.90,0.08K,-0.51%
"Sep 10, 2015",1187.90,1187.90,1187.90,1187.90,0.06K,0.61%
"Sep 09, 2015",1180.70,1180.70,1180.70,1180.70,0.25K,-1.60%
"Sep 08, 2015",1199.90,1199.90,1199.90,1199.90,0.14K,7.14%
"Sep 07, 2015",1119.90,1119.50,1124.00,1115.20,-,0.00%
"Sep 06, 2015",1119.90,1122.30,1123.10,1119.60,-,-6.71%
"Sep 04, 2015",1200.50,1200.50,1200.50,1200.50,0.05K,-0.25%
"Sep 03, 2015",1203.50,1203.50,1203.50,1203.50,0.12K,-0.90%
"Sep 02, 2015",1214.40,1214.40,1214.40,1214.40,0.20K,-0.56%
"Sep 01, 2015",1221.30,1221.30,1221.30,1221.30,0.38K,0.36%
"Aug 31, 2015",1216.90,1216.90,1216.90,1216.90,0.19K,-0.12%
"Aug 28, 2015",1218.40,1218.40,1218.40,1218.40,0.28K,0.93%
"Aug 27, 2015",1207.20,1207.20,1207.20,1207.20,0.13K,-0.15%
"Aug 26, 2015",1209.00,1209.00,1209.00,1209.00,0.12K,-1.20%
"Aug 25, 2015",1223.70,1223.70,1223.70,1223.70,0.22K,-1.23%
"Aug 24, 2015",1238.90,1238.90,1238.90,1238.90,0.30K,-0.63%
"Aug 21, 2015",1246.80,1246.80,1246.80,1246.80,0.26K,0.37%
"Aug 20, 2015",1242.20,1242.20,1242.20,1242.20,0.41K,2.06%
"Aug 19, 2015",1217.10,1217.10,1217.10,1217.10,0.35K,0.90%
"Aug 18, 2015",1206.30,1206.30,1206.30,1206.30,0.48K,-0.13%
"Aug 17, 2015",1207.90,1207.90,1207.90,1207.90,0.01K,0.47%
"Aug 14, 2015",1202.30,1202.30,1202.30,1202.30,0.91K,-0.23%
"Aug 13, 2015",1205.10,1205.10,1205.10,1205.10,0.44K,-0.65%
"Aug 12, 2015",1213.00,1213.00,1213.00,1213.00,0.80K,1.28%
"Aug 11, 2015",1197.70,1197.70,1197.70,1197.70,0.00K,0.16%
"Aug 10, 2015",1195.80,1195.80,1195.80,1195.80,0.90K,0.84%
"Aug 07, 2015",1185.80,1185.80,1185.80,1185.80,0.61K,0.36%
"Aug 06, 2015",1181.60,1181.60,1181.60,1181.60,0.27K,0.38%
"Aug 05, 2015",1177.10,1177.10,1177.10,1177.10,1.21K,-0.14%
"Aug 04, 2015",1178.70,1178.70,1178.70,1178.70,1.14K,0.16%
"Aug 03, 2015",1176.80,1176.80,1176.80,1176.80,2.42K,-0.53%
"Jul 31, 2015",1183.10,1183.10,1183.10,1183.10,5.70K,-0.03%
"Jul 30, 2015",1183.40,1183.40,1183.40,1183.40,49.30K,-0.35%
"Jul 29, 2015",1187.50,1187.50,1187.50,1187.50,0.01K,-0.26%
"Jul 28, 2015",1190.60,1190.60,1190.60,1190.60,0.03K,0.00%
"Jul 27, 2015",1190.60,1190.60,1190.60,1190.60,0.02K,0.90%
"Jul 24, 2015",1180.00,1180.00,1180.00,1180.00,0.05K,-0.85%
"Jul 23, 2015",1190.10,1190.10,1190.10,1190.10,0.06K,0.21%
"Jul 22, 2015",1187.60,1187.60,1187.60,1187.60,0.05K,-0.99%
"Jul 21, 2015",1199.50,1199.50,1199.50,1199.50,0.12K,-0.50%
"Jul 20, 2015",1205.50,1205.50,1205.50,1205.50,0.19K,-2.05%
"Jul 17, 2015",1230.70,1230.70,1230.70,1230.70,0.12K,-1.01%
"Jul 16, 2015",1243.20,1243.20,1243.20,1243.20,0.01K,-0.25%
"Jul 15, 2015",1246.30,1246.30,1246.30,1246.30,0.02K,-0.49%
"Jul 14, 2015",1252.40,1252.40,1252.40,1252.40,0.04K,-0.21%
"Jul 13, 2015",1255.00,1255.00,1255.00,1255.00,0.01K,-0.13%
"Jul 10, 2015",1256.60,1256.60,1256.60,1256.60,0.00K,0.12%
"Jul 09, 2015",1255.10,1255.10,1255.10,1255.10,0.07K,-0.28%
"Jul 08, 2015",1258.60,1258.60,1258.60,1258.60,0.07K,0.73%
"Jul 07, 2015",1249.50,1249.50,1249.50,1249.50,0.47K,-1.66%
"Jul 06, 2015",1270.60,1270.60,1270.60,1270.60,0.63K,8.80%
"Jul 03, 2015",1167.80,1164.70,1169.00,1164.60,-,-7.43%
"Jul 02, 2015",1261.50,1261.50,1261.50,1261.50,0.32K,-0.55%
"Jul 01, 2015",1268.50,1268.50,1268.50,1268.00,0.00K,-0.18%
"Jun 30, 2015",1270.80,1270.80,1270.80,1270.80,0.22K,-0.56%
